input,output,metadata
"tipo de preprocesamiento antes de aplicar t écnicas de miner ´ıa
de datos o aprendizaje autom ático.
[pagina 2]
1) problemas encontrados:
•incompletitud:datos incompletos, valores faltantes y
featuresvac ´ıos.
•inexactitud o ruido:errores y valores at ´ıpicos en las
transacciones.
•inconsistencia:discrepancias en c ódigos de departamen-
tos o categor ´ıas.
2) ¿por qu é los datos pueden ser inexactos?:
•instrumentos de recolecci ón de datos defectuosos.
•errores humanos o computacionales.
•ingreso de valores falsos para campos obligatorios, cono-
cidos como datos faltantes disfrazados.
3) ¿por qu é los datos pueden ser incompletos?:
•atributos de inter és no considerados importantes en la
etapa de dise ño.
•fallos de equipo o malentendidos durante el registro.",,"{""semana"": 7, ""fecha"": ""2026-04-07"", ""nombre_archivo"": ""7_SEMANA_AI_20260407_3.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, C. M ´etricas de Evaluaci ´on, D. Desarrollo de la log-verosimilitud, II. MATERIANUEVA: PREPROCESAMIENTO DEDATOS, C. ¿C ´omo se resuelve?"", ""chunk_numero"": 6, ""total_chunks"": 11}"
"•atributos de inter és no considerados importantes en la
etapa de dise ño.
•fallos de equipo o malentendidos durante el registro.
•valores faltantes en atributos clave que deben ser inferi-
4) ¿por qu é los datos pueden ser inconsistentes?:
•conflictos entre bases de datos.
•diferencias en convenciones de nombres.
•migraciones de sistemas con actualizaciones parciales.
c. ¿c ómo se resuelve?
•cleaning:eliminaci ón de ruido y tratamiento de valores
faltantes.
•integration:combinaci ón de m últiplesfeaturesen un
repositorio.
•reduction:reducci ón del volumen de datos.
•transformation:normalizaci ón y estandarizaci ón.
•discretization:conversi ón de atributos continuos a
categóricos.
fig. 1. principales t écnicas de preprocesamiento de datos
iii. datacleaning",,"{""semana"": 7, ""fecha"": ""2026-04-07"", ""nombre_archivo"": ""7_SEMANA_AI_20260407_3.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, C. M ´etricas de Evaluaci ´on, D. Desarrollo de la log-verosimilitud, II. MATERIANUEVA: PREPROCESAMIENTO DEDATOS, C. ¿C ´omo se resuelve?"", ""chunk_numero"": 7, ""total_chunks"": 11}"
"•discretization:conversi ón de atributos continuos a
categóricos.
fig. 1. principales t écnicas de preprocesamiento de datos
iii. datacleaning
el objetivo del proceso de limpieza de datos es mejorar la
calidad de la informaci ón sin perder datos relevantes.
a. tratamiento de valores faltantes
•ignorar tuplas con valores faltantes.
•completar los datos manualmente.
•usar valores constantes.
•imputar media, mediana o moda (preferiblemente por
clase).
•inferir valores mediante modelos estad ´ısticos o de ma-
chine learning.
b. datos ruidosos
1) binning:los valores se reemplazan por la media, me-
diana o el borde m ás cercano del bin.
2) regresi ón:consiste en ajustar una funci ón matem ática,
ya sea lineal o no lineal, para suavizar el ruido presente en
los datos.
3) series temporales:",,"{""semana"": 7, ""fecha"": ""2026-04-07"", ""nombre_archivo"": ""7_SEMANA_AI_20260407_3.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, C. M ´etricas de Evaluaci ´on, D. Desarrollo de la log-verosimilitud, II. MATERIANUEVA: PREPROCESAMIENTO DEDATOS, C. ¿C ´omo se resuelve?"", ""chunk_numero"": 8, ""total_chunks"": 11}"
"ya sea lineal o no lineal, para suavizar el ruido presente en
los datos.
3) series temporales:
m a7(t) = 1
este método permite obtener una curva suavizada que refleja
la tendencia real.
iv. dataintegration
la integraci ón de datos aborda casos donde la misma
información se encuentra duplicada o representada por varios
features.
a. prueba de asociaci ónχ 2
h0 :p(a i ∩b j) =p(a i)p(b j)
(oij −e ij)2
b. asociaci ón entre variables
1) feature vs label:
•si se rechazah 0, el feature es relevante.
•si no se rechazah 0, el feature puede descartarse.
2) feature vs feature:
•asociaci ón indica redundancia.
•no asociaci ón indica informaci ón complementaria.
c. datos num éricos continuos
1) coeficiente de correlaci ón de pearson:mide la fuerza",,"{""semana"": 7, ""fecha"": ""2026-04-07"", ""nombre_archivo"": ""7_SEMANA_AI_20260407_3.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, C. M ´etricas de Evaluaci ´on, D. Desarrollo de la log-verosimilitud, II. MATERIANUEVA: PREPROCESAMIENTO DEDATOS, C. ¿C ´omo se resuelve?"", ""chunk_numero"": 9, ""total_chunks"": 11}"
"•no asociaci ón indica informaci ón complementaria.
c. datos num éricos continuos
1) coeficiente de correlaci ón de pearson:mide la fuerza
y direcci ón de una relaci ón lineal, con valores en[−1,1], es
sensible aoutliersy asume normalidad.
2) coeficiente de spearman:se basa en rangos, detecta
relaciones mon ótonas y es menos sensible a valores at ´ıpicos.
v. datareduction
el objetivo de la reducción de datos es disminuir el volumen
del conjunto manteniendo la mayor cantidad de informaci ón
posible. entre las t écnicas m ás utilizadas se encuentra la
reducción de dimensionalidad mediante pca y autoencoders.
[pagina 3]
vi. datatransformation
a. normalization
1) min-max normalization:
x′ = x−x min
xmax −x min
2) z-score:
z= x−µ
vii. datadiscretization",,"{""semana"": 7, ""fecha"": ""2026-04-07"", ""nombre_archivo"": ""7_SEMANA_AI_20260407_3.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, C. M ´etricas de Evaluaci ´on, D. Desarrollo de la log-verosimilitud, II. MATERIANUEVA: PREPROCESAMIENTO DEDATOS, C. ¿C ´omo se resuelve?"", ""chunk_numero"": 10, ""total_chunks"": 11}"
"[pagina 3]
vi. datatransformation
a. normalization
1) min-max normalization:
x′ = x−x min
xmax −x min
2) z-score:
z= x−µ
vii. datadiscretization
la discretización consiste en dividir un atributo continuo en
intervalos o bins, permitiendo una mayor interpretabilidad y
compatibilidad con ciertos algoritmos.
viii. conclusiones
el preprocesamiento de datos es una etapa fundamental
en el desarrollo de modelos de inteligencia artificial. un
tratamiento adecuado de los datos permite mejorar el de-
sempeño, la estabilidad y la capacidad de generalizaci ón de
los modelos, convirti éndose en un paso imprescindible dentro
del flujo de machine learning.",,"{""semana"": 7, ""fecha"": ""2026-04-07"", ""nombre_archivo"": ""7_SEMANA_AI_20260407_3.pdf"", ""autor"": ""Nahomi Bolaños Valverde"", ""tema_principal"": ""I. RESPUESTAS DELQUIZ"", ""secciones"": ""I. RESPUESTAS DELQUIZ, C. M ´etricas de Evaluaci ´on, D. Desarrollo de la log-verosimilitud, II. MATERIANUEVA: PREPROCESAMIENTO DEDATOS, C. ¿C ´omo se resuelve?"", ""chunk_numero"": 11, ""total_chunks"": 11}"
"[pagina 1]
apuntes semana 7 clase 2
fabricio mena mej ´ıa
instituto tecnológico de costa rica
ic-6200 inteligencia artifical
fabriciomena11@estudiantec.cr
abstract—en este presente documento se van a presentar los
apuntes de la clase del 9 de abril, correspondiente a la semana
7 del curso de inteligencia artificial, con el profesor steven
pacheco. se va a comenzar con la noticia importante de la semana
relacionada al tema de la inteligencia artificial, luego como es
habitual con un peque ño repaso de la clase anterior (martes
7 de abril) sobre el tema de la preprocesamiento de datos y
seguidamente se continua propiamente ya con los apuntes del
d´ıa correspondiente, jueves 9 de abril, sobre la introducci ón a
redes neuronales (mnist, arquitectura, codificaci ón one-hot).",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 1, ""total_chunks"": 12}"
"d´ıa correspondiente, jueves 9 de abril, sobre la introducci ón a
redes neuronales (mnist, arquitectura, codificaci ón one-hot).
i. noticiasemanal: mythosanthropic
anthropic present ó un avance denominadomythosy un
proyecto asociado llamadoglasswing, reportado por la
compañ´ıa como capaz de identificar vulnerabilidades en soft-
ware a gran escala. entre los hitos citados figura la detecci ón
de una falla que llevaba ”27 a ños” sin corregirse. los autores
del anuncio destacan pruebas internas y colaboraciones con
varias empresas para gestionar la divulgaci ón responsable.
por su capacidad y riesgo potencial, anthropic ha mantenido
el modelo restringido y ha discutido medidas de despliegue
controlado. adem ás, se comenta el modelo comercial y el",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 2, ""total_chunks"": 12}"
"el modelo restringido y ha discutido medidas de despliegue
controlado. adem ás, se comenta el modelo comercial y el
posible esquema de acceso basado en pago por uso.
fuente: anthropic (2026) [1].
al final se hizo la reflexi ón de que el salto que se dio desde
febrero en gemini 3.1 hasta el d ´ıa de hoy es inmenso, no
hab´ıamos avanzado tanto en tan poco tiempo.
ii. repaso
este repaso sintetiza los conceptos m ás relevantes vistos en
la clase anterior relacionados con preprocesamiento y an álisis
estad´ıstico.
a. t écnicas de preprocesamiento de datos
la mayor´ıa de los conjuntos de datos reales requieren alg ún
tipo de preprocesamiento antes de aplicar t écnicas de miner ´ıa
de datos o aprendizaje autom ático.
problemas comunes encontrados:",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 3, ""total_chunks"": 12}"
"tipo de preprocesamiento antes de aplicar t écnicas de miner ´ıa
de datos o aprendizaje autom ático.
problemas comunes encontrados:
•incompletitud: datos incompletos, valores faltantes y
features vac´ıos.
•inexactitud o ruido: errores y valores at ´ıpicos en las
transacciones.
•inconsistencia: discrepancias en c ódigos de departamen-
tos o categor ´ıas.
¿cómo se resuelve?
•cleaning: eliminaci ón de ruido y tratamiento de valores
faltantes (imputaci ón, eliminaci ón, etc.).
•integration: combinaci ón de m últiples fuentes y features
en un repositorio unificado.
•reduction: reducci ón del volumen de datos (muestreo,
agregación, selecci ón de caracter ´ısticas).
•transformation: normalizaci ón y estandarizaci ón de
atributos para homogeneizar escalas.",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 4, ""total_chunks"": 12}"
"agregación, selecci ón de caracter ´ısticas).
•transformation: normalizaci ón y estandarizaci ón de
atributos para homogeneizar escalas.
•discretization: conversi ón de atributos continuos a
categóricos cuando convenga.
b. prueba de asociaci ón (chi-cuadrado)
para variables nominales se emplea la prueba de indepen-
dencia chi-cuadrado:
(oi,j −e i,j)2
dondeo i son frecuencias observadas ye i las esperadas. los
grados de libertad son(r−1)(c−1)para una tablar×c.
c. series temporales
en problemas con dependencia temporal es crucial evaluar
estacionariedad.
ma7(t) = 1
d. correlaciones y reducci ón de dimensionalidad
antes de usar pearson verifique normalidad; en su defecto
prefiera spearman. para multicolinealidad descarte variables",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 5, ""total_chunks"": 12}"
"antes de usar pearson verifique normalidad; en su defecto
prefiera spearman. para multicolinealidad descarte variables
altamente correlacionadas y considere pca o selecci ón de car-
acter´ısticas cuando la dimensionalidad complica el problema.
iii. materia nueva: redesneuronales
hasta el momento hemos tratado de establecer un mecan-
ismo de combinación lineal entre los features y pesos. después
lo hicimos m ás robusto, as ´ı que ese mismo algoritmo sirve
también para resolver temas m ás complejos, clasificaci ón
log´ıstica y obtenemos a la funci ón sigmoide a la cual se
le aplicaba una relaci ón lineal. el siguiente nivel son redes
neuronales.
iv. clasificaci ´on demnist
mnist es un dataset cl ásico de 60,000 im ágenes de entre-
namiento y 10,000 de prueba, cada una de 28×28 p ´ıxeles en",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 6, ""total_chunks"": 12}"
"iv. clasificaci ´on demnist
mnist es un dataset cl ásico de 60,000 im ágenes de entre-
namiento y 10,000 de prueba, cada una de 28×28 p ´ıxeles en
escala de grises.
el flujo t ´ıpico de trabajo incluye:
[pagina 2]
fig. 1. imagen del dataset de mnist.
a. regresi ón log´ıstica
con la regresi ón log ´ıstica vimos que solo se nos permite
identificar si algo es o no, por ejemplo, si la figura 1 es un 5
o no, pero ¿c ómo podemos identificar cual es el n úmero de
la imagen?.
fig. 2. imagen del dataset de mnist convertida a matriz con valores.
podr´ıamos asumir que cada uno de los pixeles es infor-
mación importante, y les asignamos un valor, y con base en
esos valores tomaremos la decision de si es un 5 o no; para
este caso obtendremos un valor total de 784 features.",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 7, ""total_chunks"": 12}"
"esos valores tomaremos la decision de si es un 5 o no; para
este caso obtendremos un valor total de 784 features.
b. transformaci ón de la imagen (flatten)
la operaci ón deflattentransforma la matriz28×28en un
vector de 784 componentes que se usa como entrada de una
capa densa fig3.
ahora para cada uno de esos valores del vector x podemos
asignar un peso w e ir trabajando con esof w,b(x) =wx+b.
al final tendremos 784 perillas que ajustar para que nuestro
modelo pueda decidir si es un 5 o no. pero lo que se solicita
no es hacer una clasificaci ón binaria, si no una multinomial.
c. regresi ón log´ıstica multinomial
el ejemplo brindado para poder resolver este caso, es
supones que tenemos a 10 personas, y cada una de estas est á
fig. 3. transformaci ón de matriz a vector.",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 8, ""total_chunks"": 12}"
"supones que tenemos a 10 personas, y cada una de estas est á
fig. 3. transformaci ón de matriz a vector.
capacitada para poder identificar 1 solo n úmero del 1 al 10, lo
que va a pasar al momento de identificar el n úmero mostrado
es que solo 1 de las personas va a devolver un 1 que ser ´ıa
la salida cuando se identific ó que si es su n úmero esperado y
los dem ás van a devolver 0, indicando que no es el n úmero
que ellos pueden detectar. para lograr esto podemos entrenar
varios modelos especializados en identificar 1 solo n úmero.
d. one-hot vector
la etiquetayse codifica como un vector one-hot de longitud
kcon un 1 en la posici ón de la clase verdadera; en la posici ón
que encienda es la clase identificada fig4.
fig. 4. one-hot vector.",,"{""semana"": 7, ""fecha"": ""2026-04-09"", ""nombre_archivo"": ""7_SEMANA_AI_20260409_1.pdf"", ""autor"": ""Fabricio Mena Mejía"", ""tema_principal"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC"", ""secciones"": ""I. NOTICIASEMANAL: MYTHOSANTHROPIC, II. REPASO, C. Series temporales, D. Correlaciones y reducci ´on de dimensionalidad, III. MATERIA NUEVA: REDESNEURONALES"", ""chunk_numero"": 9, ""total_chunks"": 12}"
